date,ticker,value,prev_year_value,log_return,month_start,country,rate_date,interest_rate,interest_rate_switzerland,interest_rate_log_diff
2021-07-01,AUDCHF,0.6935660243034363,0.652999997138977,0.06026931480318315,2021-07-01,Australia,2021-07-01,0.1,-0.721564,-0.00824129897356702
2021-07-01,CADCHF,0.7463099956512451,0.6970999836921692,0.06821220855925068,2021-07-01,Canada,2021-07-01,0.193,-0.721564,-0.009169938583372545
2021-07-01,EURCHF,1.09660005569458,1.063599944114685,0.03055520693304778,2021-07-01,Germany,2021-07-01,-0.566522272727273,-0.721564,-0.0015604676722788466
2021-07-01,GBPCHF,1.2791600227355957,1.1729999780654907,0.08663907930724671,2021-07-01,United Kingdom,,,,
2021-07-01,JPYCHF,0.0083219995722174,0.0088080000132322,-0.05675784176574519,2021-07-01,Japan,2021-07-01,-0.036,-0.721564,-0.0068817338249273705
2021-07-01,NOKCHF,0.1074379980564117,0.0983970016241073,0.08790358661621644,2021-07-01,Norway,2021-07-01,0.0,-0.721564,-0.007241798640483597
2021-07-01,NZDCHF,0.6470699906349182,0.6105309724807739,0.058125440591207764,2021-07-01,New Zealand,2021-07-01,0.23,-0.721564,-0.009539157689167056
2021-07-01,SEKCHF,0.1081679984927177,0.1015650033950805,0.06298653908843542,2021-07-01,Sweden,2021-07-01,0.0,-0.721564,-0.007241798640483597
2021-07-01,USDCHF,0.9249500036239624,0.9467999935150146,-0.023348184875049808,2021-07-01,United States,2021-07-01,0.1,-0.721564,-0.00824129897356702
2021-09-01,AUDCHF,0.6699450016021729,0.6664999723434448,0.005155523731184391,2021-09-01,Australia,2021-09-01,0.1,-0.672877,-0.007751010572573326
2021-09-01,CADCHF,0.7254300117492676,0.6929000020027161,0.045878907159220515,2021-09-01,Canada,2021-09-01,0.1824,-0.672877,-0.008573848771528197
2021-09-01,EURCHF,1.0809999704360962,1.0788999795913696,0.0019445266493979955,2021-09-01,Germany,2021-09-01,-0.569360454545455,-0.672877,-0.001041635340310646
2021-09-01,GBPCHF,1.2587100267410278,1.207900047302246,0.04120405444358063,2021-09-01,United Kingdom,,,,
2021-09-01,JPYCHF,0.0083159999921917,0.0085859997197985,-0.03195156811085502,2021-09-01,Japan,2021-09-01,-0.022,-0.672877,-0.006531486035939985
2021-09-01,NOKCHF,0.1052780002355575,0.1035879999399185,0.016182980252834784,2021-09-01,Norway,2021-09-01,0.06,-0.672877,-0.0073513303114574515
2021-09-01,NZDCHF,0.645330011844635,0.608269989490509,0.05914298715821346,2021-09-01,New Zealand,2021-09-01,0.2,-0.672877,-0.00874951290216296
2021-09-01,SEKCHF,0.1061500012874603,0.1045079976320266,0.015589599437648953,2021-09-01,Sweden,2021-09-01,0.0,-0.672877,-0.006751510239489902
2021-09-01,USDCHF,0.9153000116348268,0.9039000272750854,0.012533128122966078,2021-09-01,United States,2021-09-01,0.08,-0.672877,-0.007551190410054146
2021-10-01,AUDCHF,0.6736000180244446,0.6598179936408997,0.02067245990755233,2021-10-01,Australia,2021-10-01,0.1,-0.693678,-0.00796045163700263
2021-10-01,CADCHF,0.7347999811172485,0.6913999915122986,0.06087981243174385,2021-10-01,Canada,2021-10-01,0.2025,-0.693678,-0.008983903755144042
2021-10-01,EURCHF,1.0791000127792358,1.0793999433517456,-0.00027790649111505077,2021-10-01,Germany,2021-10-01,-0.570412857142857,-0.693678,-0.0012404920599975444
2021-10-01,GBPCHF,1.255810022354126,1.1892999410629272,0.05441595132321314,2021-10-01,United Kingdom,,,,
2021-10-01,JPYCHF,0.0083659999072551,0.0087059997022151,-0.03983654699146961,2021-10-01,Japan,2021-10-01,-0.027,-0.693678,-0.006690914847356885
2021-10-01,NOKCHF,0.1064769998192787,0.098701000213623,0.07583391742292445,2021-10-01,Norway,2021-10-01,0.25,-0.693678,-0.009457831502506352
2021-10-01,NZDCHF,0.6429700255393982,0.6093000173568726,0.05378732083053162,2021-10-01,New Zealand,2021-10-01,0.38,-0.693678,-0.01075374954261547
2021-10-01,SEKCHF,0.1063809990882873,0.1028570011258125,0.0336872959525891,2021-10-01,Sweden,2021-10-01,0.0,-0.693678,-0.006960951303919207
2021-10-01,USDCHF,0.932479977607727,0.9207000136375428,0.012713414447162563,2021-10-01,United States,2021-10-01,0.08,-0.693678,-0.00776063147448345
2021-12-01,AUDCHF,0.6552680134773254,0.6674000024795532,-0.01834523720751945,2021-12-01,Australia,2021-12-01,0.1,-0.68483,-0.007871357552402284
2021-12-01,CADCHF,0.7197200059890747,0.6990200281143188,0.02918286145831761,2021-12-01,Canada,2021-12-01,0.1274,-0.68483,-0.00814504636992721
2021-12-01,EURCHF,1.0417399406433103,1.0842499732971191,-0.0399961440414852,2021-12-01,Germany,2021-12-01,-0.576372173913044,-0.68483,-0.001091461134316682
2021-12-01,GBPCHF,1.2224199771881104,1.2111999988555908,0.009220879135374165,2021-12-01,United Kingdom,,,,
2021-12-01,JPYCHF,0.0081150000914931,0.0087080001831054,-0.07052795215844287,2021-12-01,Japan,2021-12-01,-0.026,-0.68483,-0.006611823413459014
2021-12-01,NOKCHF,0.1015179976820945,0.1022090017795562,-0.006783654097582199,2021-12-01,Norway,2021-12-01,0.477272727272727,-0.68483,-0.011633231139209634
2021-12-01,NZDCHF,0.6272000074386597,0.6373199820518494,-0.016006375164088357,2021-12-01,New Zealand,2021-12-01,0.71,-0.68483,-0.013946770891280845
2021-12-01,SEKCHF,0.101841002702713,0.1059309989213943,-0.03937512851412182,2021-12-01,Sweden,2021-12-01,0.0,-0.68483,-0.006871857219318861
2021-12-01,USDCHF,0.9194999933242798,0.908270001411438,0.012288344002519517,2021-12-01,United States,2021-12-01,0.08,-0.68483,-0.007671537389883105
2022-02-01,AUDCHF,0.654699981212616,0.6791399717330933,-0.036650163499890365,2022-02-01,Australia,2022-02-01,0.1,-0.698075,-0.00800472975804882
2022-02-01,CADCHF,0.7289199829101562,0.696150004863739,0.04599880183050332,2022-02-01,Canada,2022-02-01,0.1717473684210529,-0.698075,-0.008721229937762141
2022-02-01,EURCHF,1.0409799814224243,1.080590009689331,-0.03734463792746355,2022-02-01,Germany,2022-02-01,-0.576333,-0.698075,-0.0012252273499806128
2022-02-01,GBPCHF,1.246340036392212,1.2207900285720823,0.020713071966473037,2022-02-01,United Kingdom,,,,
2022-02-01,JPYCHF,0.0080530000850558,0.0085140001028776,-0.05566717611389594,2022-02-01,Japan,2022-02-01,-0.018,-0.698075,-0.006825213223021175
2022-02-01,NOKCHF,0.1040809974074363,0.1035630032420158,0.004989262760537727,2022-02-01,Norway,2022-02-01,0.5,-0.698075,-0.011992770936004364
2022-02-01,NZDCHF,0.6096900105476379,0.6383500099182129,-0.04593608923329764,2022-02-01,New Zealand,2022-02-01,0.73,-0.698075,-0.014278713391463867
2022-02-01,SEKCHF,0.0993349999189376,0.1063560023903846,-0.06829400461559991,2022-02-01,Sweden,2022-02-01,0.0,-0.698075,-0.007005229424965396
2022-02-01,USDCHF,0.927079975605011,0.8913599848747253,0.03929146611682353,2022-02-01,United States,2022-02-01,0.08,-0.698075,-0.00780490959552964
2022-03-01,AUDCHF,0.6660670042037964,0.7034929990768433,-0.05466765255147599,2022-03-01,Australia,2022-03-01,0.1,-0.701726,-0.008041497092812828
2022-03-01,CADCHF,0.7243000268936157,0.7146400213241577,0.013426759099168423,2022-03-01,Canada,2022-03-01,0.40775652173913,-0.701726,-0.01111127123778164
2022-03-01,EURCHF,1.0289599895477295,1.0969300270080566,-0.06396682024031644,2022-03-01,Germany,2022-03-01,-0.577703043478261,-0.701726,-0.0012482147371809154
2022-03-01,GBPCHF,1.2312999963760376,1.2677199840545654,-0.029149479989861955,2022-03-01,United Kingdom,,,,
2022-03-01,JPYCHF,0.0079730004072189,0.0085199996829032,-0.06635541902819245,2022-03-01,Japan,2022-03-01,-0.008,-0.701726,-0.006961993559558758
2022-03-01,NOKCHF,0.1040209978818893,0.1048199981451034,-0.0076517942057645495,2022-03-01,Norway,2022-03-01,0.65625,-0.701726,-0.013583057303110341
2022-03-01,NZDCHF,0.620959997177124,0.6596699953079224,-0.060473039791414634,2022-03-01,New Zealand,2022-03-01,0.94,-0.701726,-0.01639809168375443
2022-03-01,SEKCHF,0.0967869982123375,0.1077649965882301,-0.10744022949934402,2022-03-01,Sweden,2022-03-01,0.0,-0.701726,-0.007041996759729404
2022-03-01,USDCHF,0.9175000190734864,0.9074000120162964,0.011069220244845496,2022-03-01,United States,2022-03-01,0.2,-0.701726,-0.009039999422402462
2022-04-01,AUDCHF,0.691100001335144,0.7167919874191284,-0.03650115030325846,2022-04-01,Australia,2022-04-01,0.1,-0.701592,-0.008040147624144392
2022-04-01,CADCHF,0.7384999990463257,0.7506999969482422,-0.016384999833672694,2022-04-01,Canada,2022-04-01,0.710333333333333,-0.701592,-0.014118870791060643
2022-04-01,EURCHF,1.022089958190918,1.106819987297058,-0.0796415177813782,2022-04-01,Germany,2022-04-01,-0.583707368421053,-0.701592,-0.0011864713081947082
2022-04-01,GBPCHF,1.2136199474334717,1.300920009613037,-0.06946412837138516,2022-04-01,United Kingdom,,,,
2022-04-01,JPYCHF,0.0075819999910891,0.0085209999233484,-0.11675667993133537,2022-04-01,Japan,2022-04-01,-0.012,-0.701592,-0.006920640090484907
2022-04-01,NOKCHF,0.105003997683525,0.1102999970316886,-0.049205476739014715,2022-04-01,Norway,2022-04-01,0.75,-0.701592,-0.014512662129762025
2022-04-01,NZDCHF,0.6398299932479858,0.6588000059127808,-0.02921750176223876,2022-04-01,New Zealand,2022-04-01,1.24,-0.701592,-0.01936439697989287
2022-04-01,SEKCHF,0.098310001194477,0.108085997402668,-0.09480141898565198,2022-04-01,Sweden,2022-04-01,0.0,-0.701592,-0.0070406472910609684
2022-04-01,USDCHF,0.9231899976730348,0.9438999891281128,-0.022185155527330767,2022-04-01,United States,2022-04-01,0.33,-0.701592,-0.01033521424049108
2022-06-01,AUDCHF,0.689208984375,0.695813000202179,-0.009536405847339044,2022-06-01,Australia,2022-06-01,0.73,-0.195447,-0.009229866435303852
2022-06-01,CADCHF,0.7591800093650818,0.7448199987411499,0.01909633900642509,2022-06-01,Canada,2022-06-01,1.42881363636364,-0.195447,-0.016143405422059255
2022-06-01,EURCHF,1.0299400091171265,1.0988999605178833,-0.06480908657226248,2022-06-01,Germany,2022-06-01,-0.5826240909090911,-0.195447,0.0038868971953446266
2022-06-01,GBPCHF,1.2094199657440186,1.2780499458312988,-0.05519455891505845,2022-06-01,United Kingdom,,,,
2022-06-01,JPYCHF,0.0074539999477565,0.0082050003111362,-0.09599296841409102,2022-06-01,Japan,2022-06-01,-0.038,-0.195447,-0.0015763102505094544
2022-06-01,NOKCHF,0.1023650020360946,0.108085997402668,-0.05438230531951497,2022-06-01,Norway,2022-06-01,1.25,-0.195447,-0.014378902467362493
2022-06-01,NZDCHF,0.6253700256347656,0.6532999873161316,-0.043692906866743264,2022-06-01,New Zealand,2022-06-01,1.96,-0.195447,-0.02136677598862877
2022-06-01,SEKCHF,0.0976999998092651,0.108424998819828,-0.10415712174025846,2022-06-01,Sweden,2022-06-01,0.25,-0.195447,-0.004453262667392528
2022-06-01,USDCHF,0.9595199823379515,0.8984000086784363,0.06581772792891533,2022-06-01,United States,2022-06-01,1.21,-0.195447,-0.013983762681523838
2022-07-01,AUDCHF,0.6588230133056641,0.6935660243034363,-0.051391509846930535,2022-07-01,Australia,2022-07-01,1.28,-0.18865,-0.014607054090014612
2022-07-01,CADCHF,0.7418500185012817,0.7463099956512451,-0.00599396632159908,2022-07-01,Canada,2022-07-01,2.03743684210526,-0.18865,-0.022057869503946618
2022-07-01,EURCHF,1.0006599426269531,1.09660005569458,-0.09155480981565131,2022-07-01,Germany,2022-07-01,-0.571064285714286,-0.18865,0.0038387292403532407
2022-07-01,GBPCHF,1.1612900495529177,1.2791600227355957,-0.09667213141536216,2022-07-01,United Kingdom,,,,
2022-07-01,JPYCHF,0.0070340000092983,0.0083219995722174,-0.16814702378322846,2022-07-01,Japan,2022-07-01,-0.012,-0.18865,-0.0017682744816639375
2022-07-01,NOKCHF,0.0966600030660629,0.1074379980564117,-0.10571422077342511,2022-07-01,Norway,2022-07-01,1.25,-0.18865,-0.014310801680797108
2022-07-01,NZDCHF,0.5957000255584717,0.6470699906349182,-0.08271723828975507,2022-07-01,New Zealand,2022-07-01,2.2,-0.18865,-0.02364977346375271
2022-07-01,SEKCHF,0.0933189988136291,0.1081679984927177,-0.1476618415556153,2022-07-01,Sweden,2022-07-01,0.75,-0.18865,-0.009360296520941055
2022-07-01,USDCHF,0.9550899863243104,0.9249500036239624,0.03206587664388627,2022-07-01,United States,2022-07-01,1.68,-0.18865,-0.01854872257534717
2022-09-01,AUDCHF,0.6685410141944885,0.6699450016021729,-0.0020978746225751802,2022-09-01,Australia,2022-09-01,2.25,0.43653,-0.017894809219171498
2022-09-01,CADCHF,0.744979977607727,0.7254300117492676,0.02659274364118024,2022-09-01,Canada,2022-09-01,3.10176842105263,0.43653,-0.02619055765560916
2022-09-01,EURCHF,0.9829000234603882,1.0809999704360962,-0.0951343808494221,2022-09-01,Germany,2022-09-01,0.254584090909091,0.43653,0.0018131939698804904
2022-09-01,GBPCHF,1.1354800462722778,1.2587100267410278,-0.10303189845992879,2022-09-01,United Kingdom,,,,
2022-09-01,JPYCHF,0.0070290002040565,0.0083159999921917,-0.16813689183239092,2022-09-01,Japan,2022-09-01,-0.049,0.43653,0.0048459198048789644
2022-09-01,NOKCHF,0.0982969999313354,0.1052780002355575,-0.06861096550462598,2022-09-01,Norway,2022-09-01,2.254,0.43653,-0.017933928258412925
2022-09-01,NZDCHF,0.5982000231742859,0.645330011844635,-0.07583664728432393,2022-09-01,New Zealand,2022-09-01,2.9,0.43653,-0.024231657136264247
2022-09-01,SEKCHF,0.0916450023651123,0.1061500012874603,-0.14693075704681774,2022-09-01,Sweden,2022-09-01,1.75,0.43653,-0.01299283861896485
2022-09-01,USDCHF,0.979070007801056,0.9153000116348268,0.06735125637217229,2022-09-01,United States,2022-09-01,2.56,0.43653,-0.020922007468620385
2022-11-01,AUDCHF,0.6419619917869568,0.6879000067710876,-0.0691143892617463,2022-11-01,Australia,2022-11-01,2.84,0.459251,-0.023422199807346708
2022-11-01,CADCHF,0.7357500195503235,0.7397099733352661,-0.005367767763529343,2022-11-01,Canada,2022-11-01,3.74122380952381,0.459251,-0.032147383154825585
2022-11-01,EURCHF,0.9900500178337096,1.05840003490448,-0.06675818086253725,2022-11-01,Germany,2022-11-01,1.26661954545455,0.459251,-0.008004653585020527
2022-11-01,GBPCHF,1.1481800079345703,1.2534500360488892,-0.08772169132559708,2022-11-01,United Kingdom,,,,
2022-11-01,JPYCHF,0.0067320000380277,0.0080190002918243,-0.17494148023914194,2022-11-01,Japan,2022-11-01,-0.067,0.459251,0.005252221152555323
2022-11-01,NOKCHF,0.0963699966669082,0.1083210036158561,-0.1169041591309584,2022-11-01,Norway,2022-11-01,2.5,0.459251,-0.020110615988120778
2022-11-01,NZDCHF,0.5832700133323669,0.6572999954223633,-0.11949030452068489,2022-11-01,New Zealand,2022-11-01,3.55,0.459251,-0.030302405251251247
2022-11-01,SEKCHF,0.0907839983701706,0.1065310016274452,-0.15995299720929138,2022-11-01,Sweden,2022-11-01,2.5,0.459251,-0.020110615988120778
2022-11-01,USDCHF,1.0014100074768066,0.9161400198936462,0.08899508019372561,2022-11-01,United States,2022-11-01,3.78,0.459251,-0.03252109134925162
2022-12-01,AUDCHF,0.6418470144271851,0.6552680134773254,-0.020694352816627196,2022-12-01,Australia,2022-12-01,3.05,0.942118,-0.02066704388244999
2022-12-01,CADCHF,0.7035300135612488,0.7197200059890747,-0.022751716961248735,2022-12-01,Canada,2022-12-01,4.1245,0.942118,-0.03104003510069115
2022-12-01,EURCHF,0.9837200045585632,1.0417399406433103,-0.05730630569812891,2022-12-01,Germany,2022-12-01,1.50396476190476,0.942118,-0.005550595958578793
2022-12-01,GBPCHF,1.139639973640442,1.2224199771881104,-0.07012008196056514,2022-12-01,United Kingdom,,,,
2022-12-01,JPYCHF,0.0068709999322891,0.0081150000914931,-0.166404566046773,2022-12-01,Japan,2022-12-01,-0.07,0.942118,0.01007732258032008
2022-12-01,NOKCHF,0.0957299992442131,0.1015179976820945,-0.05870437876472286,2022-12-01,Norway,2022-12-01,2.75,0.942118,-0.01775158992232604
2022-12-01,NZDCHF,0.5958099961280823,0.6272000074386597,-0.051343663100797333,2022-12-01,New Zealand,2022-12-01,4.18,0.942118,-0.031572908863027514
2022-12-01,SEKCHF,0.0900309979915618,0.101841002702713,-0.1232587669048832,2022-12-01,Sweden,2022-12-01,2.5,0.942118,-0.01531553512444476
2022-12-01,USDCHF,0.943880021572113,0.9194999933242798,0.02616902549168056,2022-12-01,United States,2022-12-01,4.1,0.942118,-0.030804712166905106
2023-02-01,AUDCHF,0.6461740136146545,0.654699981212616,-0.01310824832158565,2023-02-01,Australia,2023-02-01,3.29,0.937929,-0.02303480245579942
2023-02-01,CADCHF,0.6885499954223633,0.7289199829101562,-0.05697603264751504,2023-02-01,Canada,2023-02-01,4.49236842105263,0.937929,-0.03460827571173077
2023-02-01,EURCHF,0.995299994945526,1.0409799814224243,-0.04487364411462828,2023-02-01,Germany,2023-02-01,2.200642,0.937929,-0.012432195987522507
2023-02-01,GBPCHF,1.1275500059127808,1.246340036392212,-0.10016414298225923,2023-02-01,United Kingdom,,,,
2023-02-01,JPYCHF,0.0070420000702142,0.0080530000850558,-0.13415247267177344,2023-02-01,Japan,2023-02-01,-0.019,0.937929,0.00952559562693791
2023-02-01,NOKCHF,0.0917500033974647,0.1040809974074363,-0.12610189327858026,2023-02-01,Norway,2023-02-01,2.75,0.937929,-0.01779308981360147
2023-02-01,NZDCHF,0.5898299813270569,0.6096900105476379,-0.033116320440996105,2023-02-01,New Zealand,2023-02-01,4.2,0.937929,-0.031806365756523985
2023-02-01,SEKCHF,0.0877460017800331,0.0993349999189376,-0.12405167785636717,2023-02-01,Sweden,2023-02-01,3.0,0.937929,-0.0202232246668932
2023-02-01,USDCHF,0.9162499904632568,0.927079975605011,-0.01175059262815759,2023-02-01,United States,2023-02-01,4.57,0.937929,-0.03535094004775487
2023-03-01,AUDCHF,0.6340370178222656,0.6660670042037964,-0.04928293192745156,2023-03-01,Australia,2023-03-01,3.54,1.418617,-0.020701337563494696
2023-03-01,CADCHF,0.690280020236969,0.7243000268936157,-0.04810836663535065,2023-03-01,Canada,2023-03-01,4.49231304347826,1.418617,-0.02985683539642764
2023-03-01,EURCHF,0.9963200092315674,1.0289599895477295,-0.03223535183865396,2023-03-01,Germany,2023-03-01,2.50836391304348,1.418617,-0.010687720490816168
2023-03-01,GBPCHF,1.1333400011062622,1.2312999963760376,-0.08290149260773433,2023-03-01,United Kingdom,,,,
2023-03-01,JPYCHF,0.0069090002216398,0.0079730004072189,-0.14323594300857273,2023-03-01,Japan,2023-03-01,-0.017,1.418617,0.014256502373807206
2023-03-01,NOKCHF,0.0906540006399154,0.1040209978818893,-0.13754271242760213,2023-03-01,Norway,2023-03-01,2.88636363636364,1.418617,-0.014368439607436683
2023-03-01,NZDCHF,0.5826600193977356,0.620959997177124,-0.06366280394860313,2023-03-01,New Zealand,2023-03-01,4.75,1.418617,-0.032319884891986506
2023-03-01,SEKCHF,0.0899320021271705,0.0967869982123375,-0.07345881642122745,2023-03-01,Sweden,2023-03-01,3.0,1.418617,-0.015472314319375102
2023-03-01,USDCHF,0.941868007183075,0.9175000190734864,0.02621254427821556,2023-03-01,United States,2023-03-01,4.65,1.418617,-0.03136477498174803
2023-06-01,AUDCHF,0.5920299887657166,0.689208984375,-0.1519872502164387,2023-06-01,Australia,2023-06-01,4.05,1.706544,-0.02277990573922404
2023-06-01,CADCHF,0.6706900000572205,0.7591800093650818,-0.12393188248089348,2023-06-01,Canada,2023-06-01,4.683945454545451,1.706544,-0.02885412047549203
2023-06-01,EURCHF,0.973010003566742,1.0299400091171265,-0.056861472660690526,2023-06-01,Germany,2023-06-01,3.20459045454545,1.706544,-0.014621686106482165
2023-06-01,GBPCHF,1.1325700283050537,1.2094199657440186,-0.06565146591049209,2023-06-01,United Kingdom,,,,
2023-06-01,JPYCHF,0.0065399999730288,0.0074539999477565,-0.13081363270320875,2023-06-01,Japan,2023-06-01,-0.066,1.706544,0.017581679008207462
2023-06-01,NOKCHF,0.0822009965777397,0.1023650020360946,-0.21937745138965048,2023-06-01,Norway,2023-06-01,3.39590909090909,1.706544,-0.01647375027352998
2023-06-01,NZDCHF,0.5481500029563904,0.6253700256347656,-0.1317945380509406,2023-06-01,New Zealand,2023-06-01,5.4,1.706544,-0.035670989006842624
2023-06-01,SEKCHF,0.083915002644062,0.0976999998092651,-0.1520971438275317,2023-06-01,Sweden,2023-06-01,3.5,1.706544,-0.01747996560500431
2023-06-01,USDCHF,0.9098899960517884,0.9595199823379515,-0.05310943226870037,2023-06-01,United States,2023-06-01,5.08,1.706544,-0.0326303177169197
2023-08-01,AUDCHF,0.5854300260543823,0.6643400192260742,-0.12644743109739048,2023-08-01,Australia,2023-08-01,4.1,1.705343,-0.02327213707326567
2023-08-01,CADCHF,0.6606000065803528,0.7436100244522095,-0.11836821381247974,2023-08-01,Canada,2023-08-01,4.99421363636364,1.705343,-0.031825401866243615
2023-08-01,EURCHF,0.9585700035095216,0.9726600050926208,-0.014591997359760208,2023-08-01,Germany,2023-08-01,3.61036652173913,1.705343,-0.018557549222912056
2023-08-01,GBPCHF,1.118630051612854,1.1592999696731567,-0.035711580111204524,2023-08-01,United Kingdom,,,,
2023-08-01,JPYCHF,0.0061240000650286,0.00714399991557,-0.15405734334180354,2023-08-01,Japan,2023-08-01,-0.064,1.705343,0.017549857446989364
2023-08-01,NOKCHF,0.0860259979963302,0.0982989966869354,-0.13336426760515707,2023-08-01,Norway,2023-08-01,3.85869565217391,1.705343,-0.020951441077675666
2023-08-01,NZDCHF,0.5407800078392029,0.5982999801635742,-0.1010797109488609,2023-08-01,New Zealand,2023-08-01,5.41,1.705343,-0.0357776697194404
2023-08-01,SEKCHF,0.0828050002455711,0.0933120027184486,-0.11946029707192207,2023-08-01,Sweden,2023-08-01,3.75,1.705343,-0.019904320563150307
2023-08-01,USDCHF,0.871649980545044,0.9530699849128724,-0.08930039251318381,2023-08-01,United States,2023-08-01,5.33,1.705343,-0.03501844030079301
2023-09-01,AUDCHF,0.5730100274085999,0.6685410141944885,-0.15419453083005755,2023-09-01,Australia,2023-09-01,4.1,1.714893,-0.02317824277646603
2023-09-01,CADCHF,0.6537200212478638,0.744979977607727,-0.1306781845962148,2023-09-01,Canada,2023-09-01,4.991785,1.714893,-0.03170837615706869
2023-09-01,EURCHF,0.9577199816703796,0.9829000234603882,-0.025951968904015223,2023-09-01,Germany,2023-09-01,3.7125219047619,1.714893,-0.01944912635249919
2023-09-01,GBPCHF,1.119230031967163,1.1354800462722778,-0.01441453234122607,2023-09-01,United Kingdom,,,,
2023-09-01,JPYCHF,0.0060709998942911,0.0070290002040565,-0.14652115848823644,2023-09-01,Japan,2023-09-01,-0.054,1.714893,0.017543692708874986
2023-09-01,NOKCHF,0.0830650031566619,0.0982969999313354,-0.1683700353281794,2023-09-01,Norway,2023-09-01,4.07190476190476,1.714893,-0.022908319337009066
2023-09-01,NZDCHF,0.5278199911117554,0.5982000231742859,-0.1251698852827762,2023-09-01,New Zealand,2023-09-01,5.39,1.714893,-0.035494022101388314
2023-09-01,SEKCHF,0.0806299969553947,0.0916450023651123,-0.12805169229441052,2023-09-01,Sweden,2023-09-01,4.0,1.714893,-0.022217166296915596
2023-09-01,USDCHF,0.8831999897956848,0.979070007801056,-0.10305148550536394,2023-09-01,United States,2023-09-01,5.33,1.714893,-0.034924546003993376
2023-11-01,AUDCHF,0.5765500068664551,0.6419619917869568,-0.10746702098666781,2023-11-01,Australia,2023-11-01,4.29,1.701526,-0.02513317227475898
2023-11-01,CADCHF,0.6555799841880798,0.7357500195503235,-0.11537009780652686,2023-11-01,Canada,2023-11-01,5.01366666666667,1.701526,-0.03204819255940712
2023-11-01,EURCHF,0.962440013885498,0.9900500178337096,-0.02828372393282217,2023-11-01,Germany,2023-11-01,3.902743636363641,1.701526,-0.021412996407929506
2023-11-01,GBPCHF,1.105299949645996,1.1481800079345703,-0.03806134116415803,2023-11-01,United Kingdom,,,,
2023-11-01,JPYCHF,0.0060109999030828,0.0067320000380277,-0.11328117404363884,2023-11-01,Japan,2023-11-01,-0.015,1.701526,0.017022133121396197
2023-11-01,NOKCHF,0.0813490003347396,0.0963699966669082,-0.16944637013543948,2023-11-01,Norway,2023-11-01,4.25,1.701526,-0.02474955282054836
2023-11-01,NZDCHF,0.5282599925994873,0.5832700133323669,-0.0990616510461112,2023-11-01,New Zealand,2023-11-01,5.43,1.701526,-0.03600491773049585
2023-11-01,SEKCHF,0.0814109966158866,0.0907839983701706,-0.10897268322817243,2023-11-01,Sweden,2023-11-01,4.0,1.701526,-0.02234859128301024
2023-11-01,USDCHF,0.9097999930381776,1.0014100074768066,-0.09593950584796856,2023-11-01,United States,2023-11-01,5.33,1.701526,-0.03505597099008802
2023-12-01,AUDCHF,0.5778599977493286,0.6418470144271851,-0.10501835910238062,2023-12-01,Australia,2023-12-01,4.35,1.695237,-0.025770165390408772
2023-12-01,CADCHF,0.6451699733734131,0.7035300135612488,-0.08659673215526038,2023-12-01,Canada,2023-12-01,5.01547894736842,1.695237,-0.032127289706042124
2023-12-01,EURCHF,0.952709972858429,0.9837200045585632,-0.03203078169537019,2023-12-01,Germany,2023-12-01,3.90344210526316,1.695237,-0.021481558444446443
2023-12-01,GBPCHF,1.104789972305298,1.139639973640442,-0.03105715333888291,2023-12-01,United Kingdom,,,,
2023-12-01,JPYCHF,0.0059099998325109,0.0068709999322891,-0.15066384311628994,2023-12-01,Japan,2023-12-01,-0.012,1.695237,0.016930289345285766
2023-12-01,NOKCHF,0.0809030011296272,0.0957299992442131,-0.168280800905352,2023-12-01,Norway,2023-12-01,4.3684210526315805,1.695237,-0.025946681220554428
2023-12-01,NZDCHF,0.5383999943733215,0.5958099961280823,-0.10132004991573068,2023-12-01,New Zealand,2023-12-01,5.35,1.695237,-0.03530767211739706
2023-12-01,SEKCHF,0.0833199992775917,0.0900309979915618,-0.07746542543655956,2023-12-01,Sweden,2023-12-01,4.0,1.695237,-0.022410431008571624
2023-12-01,USDCHF,0.8746600151062012,0.943880021572113,-0.07616380558934892,2023-12-01,United States,2023-12-01,5.33,1.695237,-0.0351178107156494
2024-02-01,AUDCHF,0.5657899975776672,0.6461740136146545,-0.1328458580891217,2024-02-01,Australia,2024-02-01,4.35,1.697838,-0.025744589298399307
2024-02-01,CADCHF,0.6417700052261353,0.6885499954223633,-0.0703579383321606,2024-02-01,Canada,2024-02-01,5.01497,1.697838,-0.032096867198944
2024-02-01,EURCHF,0.9316200017929076,0.995299994945526,-0.06611918602803703,2024-02-01,Germany,2024-02-01,3.90867571428571,1.697838,-0.02150635101311525
2024-02-01,GBPCHF,1.0931799411773682,1.1275500059127808,-0.030956316371696855,2024-02-01,United Kingdom,,,,
2024-02-01,JPYCHF,0.0058659999631345,0.0070420000702142,-0.18271926643298295,2024-02-01,Japan,2024-02-01,-0.006,1.697838,0.016895860036791124
2024-02-01,NOKCHF,0.0819389969110488,0.0917500033974647,-0.11309249366993814,2024-02-01,Norway,2024-02-01,4.5,1.697838,-0.02718102718005509
2024-02-01,NZDCHF,0.526960015296936,0.5898299813270569,-0.11270965476824625,2024-02-01,New Zealand,2024-02-01,5.43,1.697838,-0.03604118136404777
2024-02-01,SEKCHF,0.082846000790596,0.0877460017800331,-0.0574628253217358,2024-02-01,Sweden,2024-02-01,4.0,1.697838,-0.02238485491656216
